ED_x,ED_y
35234.9289,-2968.111701
35235.34029,-2967.93312
35235.75019,-2967.75223
35236.15858,-2967.569019
35236.56543,-2967.383464
35236.97075,-2967.195559
35237.37451,-2967.005326
35237.77671,-2966.81278
35238.17732,-2966.617969
35238.57633,-2966.420917
35238.97374,-2966.221642
35239.36954,-2966.020155
35239.76374,-2965.816452
35240.15634,-2965.610541
35240.5473,-2965.40247
35240.93662,-2965.192272
35241.3243,-2964.979975
35241.71034,-2964.765598
35242.09472,-2964.549161
35242.47745,-2964.330676
35242.85851,-2964.110163
35243.2379,-2963.887645
35243.61563,-2963.663145
35243.99167,-2963.436681
35244.36605,-2963.208277
35244.73874,-2962.97795
35245.10975,-2962.745717
35245.47907,-2962.511594
35245.8467,-2962.275598
35246.21263,-2962.03775
35246.57687,-2961.79807
35246.93941,-2961.55658
35247.30026,-2961.3133
35247.65941,-2961.068254
35248.01686,-2960.821463
35248.37262,-2960.572948
35248.72669,-2960.322732
35249.07906,-2960.070835
35249.42974,-2959.81728
35249.77874,-2959.562087
35250.12604,-2959.305279
35250.47166,-2959.046872
35250.81558,-2958.786882
35251.1578,-2958.52533
35251.49833,-2958.262232
35251.83716,-2957.997601
35252.17429,-2957.731451
35252.5097,-2957.463798
35252.84341,-2957.194659
35253.17541,-2956.92405
35253.5057,-2956.651985
35253.83428,-2956.378481
35254.16115,-2956.103554
35254.48631,-2955.827226
35254.80977,-2955.549519
35255.13155,-2955.270455
35255.45164,-2954.990054
35255.77005,-2954.708336
35256.08679,-2954.425327
35256.40188,-2954.141058
35256.71534,-2953.855564
35257.0272,-2953.568886
35257.3375,-2953.281065
35257.64625,-2952.992142
35257.9535,-2952.702159
35258.25928,-2952.411162
35258.56363,-2952.119197
35258.86658,-2951.826313
35259.1682,-2951.532564
35259.46851,-2951.238003
35259.76757,-2950.942679
35260.06542,-2950.646641
35260.3621,-2950.349932
35260.65764,-2950.052601
35260.9521,-2949.754696
35261.24551,-2949.456264
35261.53792,-2949.157349
35261.82936,-2948.857992
35262.11987,-2948.558231
35262.4095,-2948.25811
35262.69827,-2947.957669
35262.98624,-2947.656949
35263.27345,-2947.355991
35263.55991,-2947.054828
35263.84568,-2946.753486
35264.13075,-2946.451988
35264.41515,-2946.15035
35264.6989,-2945.848591
35264.982,-2945.546724
35265.26448,-2945.244761
35265.54633,-2944.942716
35265.82758,-2944.640602
35266.10823,-2944.338429
35266.3883,-2944.036208
35266.66779,-2943.733949
35266.94672,-2943.43166
35267.22508,-2943.129352
35267.50291,-2942.827033
35267.7802,-2942.524713
35268.05696,-2942.222402
35268.33321,-2941.92011
35268.60896,-2941.617848
35268.88424,-2941.315626
35269.15904,-2941.013458
35269.43341,-2940.711358
35269.70736,-2940.409342
35269.98091,-2940.107425
35270.2541,-2939.80562
35270.52693,-2939.503938
35270.79942,-2939.202386
35271.0716,-2938.90097
35271.34347,-2938.599697
35271.61506,-2938.298572
35271.88638,-2937.997598
35272.15744,-2937.696781
35272.42827,-2937.396122
35272.69887,-2937.095626
35272.96927,-2936.795294
35273.23948,-2936.495123
35273.50949,-2936.195107
35273.77933,-2935.895242
35274.04898,-2935.595517
35274.31844,-2935.295919
35274.58772,-2934.996434
35274.8568,-2934.69705
35275.12569,-2934.397757
35275.39438,-2934.098546
35275.66288,-2933.799413
35275.9312,-2933.500354
35276.19935,-2933.201365
35276.46733,-2932.902442
35276.73516,-2932.603584
35277.00284,-2932.304787
35277.27039,-2932.006053
35277.53783,-2931.707384
35277.80519,-2931.40878
35278.07248,-2931.110247
35278.33976,-2930.811786
35278.60703,-2930.513397
35278.87432,-2930.215076
35279.14167,-2929.916817
35279.40909,-2929.618613
35279.67661,-2929.32045
35279.94422,-2929.022311
35280.21194,-2928.724175
35280.47976,-2928.426015
35280.74769,-2928.127802
35281.01571,-2927.829504
35281.28383,-2927.531089
35281.55202,-2927.232529
35281.8203,-2926.933795
35282.08865,-2926.634858
35282.35708,-2926.335684
35282.62556,-2926.036239
35282.89409,-2925.736489
35283.16267,-2925.436406
35283.43129,-2925.13596
35283.69996,-2924.835128
35283.96868,-2924.533888
35284.23745,-2924.232221
35284.50629,-2923.930113
35284.77522,-2923.627554
35285.04423,-2923.32453
35285.31335,-2923.021028
35285.58259,-2922.717038
35285.85195,-2922.412551
35286.12145,-2922.107557
35286.39109,-2921.802048
35286.66089,-2921.496018
35286.93084,-2921.189458
35287.20096,-2920.882366
35287.47126,-2920.574737
35287.74172,-2920.266569
35288.01237,-2919.95786
35288.28319,-2919.648605
35288.55417,-2919.338796
35288.82529,-2919.028424
35289.09654,-2918.717479
35289.36789,-2918.405956
35289.63932,-2918.093847
35289.9108,-2917.781151
35290.18231,-2917.467866
35290.4538,-2917.153991
35290.72524,-2916.839531
35290.9966,-2916.524492
35291.26783,-2916.208884
35291.5389,-2915.892719
35291.80976,-2915.576008
35292.08037,-2915.258762
35292.35068,-2914.940992
35292.62065,-2914.622708
35292.89025,-2914.303922
35293.15945,-2913.984643
35293.42819,-2913.664876
35293.69646,-2913.344632
35293.96421,-2913.023919
35294.2314,-2912.702743
35294.49802,-2912.381111
35294.76401,-2912.05903
35295.02937,-2911.736508
35295.29405,-2911.413554
35295.55805,-2911.090175
35295.82132,-2910.766373
35296.08386,-2910.442156
35296.34565,-2910.117531
35296.60667,-2909.792504
35296.86691,-2909.46708
35297.12636,-2909.141264
35297.38499,-2908.81506
35297.64281,-2908.488474
35297.89979,-2908.161516
35298.15592,-2907.83419
35298.41119,-2907.506499
35298.66557,-2907.178441
35298.91902,-2906.850018
35299.17154,-2906.521227
35299.42309,-2906.192069
35299.67366,-2905.862546
35299.92323,-2905.532657
35300.17179,-2905.202405
35300.41931,-2904.871791
35300.66578,-2904.540811
35300.91119,-2904.209464
35301.15551,-2903.87775
35301.39874,-2903.545666
35301.64085,-2903.213208
35301.88184,-2902.880374
35302.1217,-2902.547162
35302.3604,-2902.213571
35302.59794,-2901.879596
35302.8343,-2901.545235
35303.06947,-2901.210481
35303.30343,-2900.875332
35303.53617,-2900.539784
35303.76768,-2900.203834
35303.99794,-2899.867476
35304.22692,-2899.530703
35304.45461,-2899.193507
35304.68099,-2898.855882
35304.90603,-2898.517821
35305.12973,-2898.179317
35305.35205,-2897.840365
35305.57299,-2897.500961
35305.79252,-2897.161098
35306.01064,-2896.820775
35306.22732,-2896.479985
35306.44254,-2896.138725
35306.6563,-2895.796989
35306.86856,-2895.454773
35307.07932,-2895.112073
35307.28855,-2894.768884
35307.49623,-2894.425203
35307.70235,-2894.081027
35307.90689,-2893.736358
35308.10985,-2893.391194
35308.31121,-2893.045538
35308.51097,-2892.699393
35308.70911,-2892.352762
35308.90564,-2892.005647
35309.10055,-2891.658051
35309.29382,-2891.309979
35309.48546,-2890.961435
35309.67547,-2890.612426
35309.86384,-2890.262958
35310.05056,-2889.913037
35310.23565,-2889.562673
35310.41911,-2889.211871
35310.60092,-2888.860637
35310.78109,-2888.50898
35310.95963,-2888.156906
35311.13652,-2887.804422
35311.31176,-2887.451536
35311.48536,-2887.098251
35311.6573,-2886.744574
35311.82759,-2886.390512
35311.99622,-2886.036073
35312.16321,-2885.681266
35312.32854,-2885.326097
35312.49223,-2884.970574
35312.65427,-2884.614705
35312.81467,-2884.258498
35312.97344,-2883.901962
35313.13057,-2883.545106
35313.28608,-2883.187936
35313.43995,-2882.830459
35313.59218,-2882.472683
35313.74279,-2882.114616
35313.89178,-2881.756268
35314.03913,-2881.397644
35314.18487,-2881.038754
35314.32899,-2880.679605
35314.47149,-2880.320206
35314.61239,-2879.960566
35314.75168,-2879.600691
35314.88936,-2879.240589
35315.02544,-2878.880268
35315.15992,-2878.519735
35315.2928,-2878.158996
35315.42408,-2877.798061
35315.55377,-2877.436935
35315.68187,-2877.075627
35315.80838,-2876.714143
35315.9333,-2876.352479
35316.05662,-2875.990641
35316.17835,-2875.628653
35316.2985,-2875.266525
35316.41705,-2874.904263
35316.53403,-2874.541873
35316.64942,-2874.17936
35316.76322,-2873.81673
35316.87545,-2873.453991
35316.9861,-2873.091147
35317.09517,-2872.728207
35317.20267,-2872.365175
35317.3086,-2872.00206
35317.41297,-2871.638868
35317.51577,-2871.275605
35317.617,-2870.912279
35317.71668,-2870.548895
35317.8148,-2870.18546
35317.91137,-2869.821982
35318.00639,-2869.458466
35318.09986,-2869.09492
35318.19178,-2868.731349
35318.28217,-2868.367761
35318.37101,-2868.004161
35318.45832,-2867.640558
35318.54409,-2867.276956
35318.62834,-2866.913363
35318.71105,-2866.549784
35318.79224,-2866.186227
35318.87191,-2865.822697
35318.95007,-2865.459201
35319.0267,-2865.095746
35319.10182,-2864.732337
35319.17543,-2864.368981
35319.24754,-2864.005685
35319.31816,-2863.642455
35319.38728,-2863.279298
35319.45492,-2862.916219
35319.52108,-2862.553226
35319.58577,-2862.190324
35319.649,-2861.827521
35319.71077,-2861.464823
35319.77111,-2861.102236
35319.83001,-2860.739767
35319.8875,-2860.377423
35319.94358,-2860.015211
35319.99826,-2859.653136
35320.05156,-2859.291204
35320.10348,-2858.929423
35320.15404,-2858.567797
35320.20325,-2858.206334
35320.25114,-2857.84504
35320.29774,-2857.483922
35320.34306,-2857.122985
35320.38713,-2856.762236
35320.42998,-2856.40168
35320.47163,-2856.041324
35320.51211,-2855.681173
35320.55145,-2855.321232
35320.58969,-2854.961509
35320.62686,-2854.602008
35320.663,-2854.242735
35320.69814,-2853.883697
35320.73233,-2853.524899
35320.76559,-2853.166344
35320.79797,-2852.80804
35320.82951,-2852.449991
35320.86025,-2852.092202
35320.89024,-2851.734677
35320.91952,-2851.377422
35320.94816,-2851.02044
35320.97618,-2850.663735
35321.00365,-2850.307311
35321.03061,-2849.95117
35321.05712,-2849.595316
35321.0832,-2849.239751
35321.10889,-2848.884478
35321.13423,-2848.529497
35321.15924,-2848.174809
35321.18392,-2847.820415
35321.20828,-2847.466316
35321.23232,-2847.11251
35321.25603,-2846.758996
35321.27939,-2846.405772
35321.30237,-2846.052837
35321.32496,-2845.700189
35321.34712,-2845.347825
35321.36883,-2844.995744
35321.39006,-2844.643942
35321.41078,-2844.292416
35321.43095,-2843.941164
35321.45056,-2843.590183
35321.46959,-2843.23947
35321.48803,-2842.889025
35321.50586,-2842.538844
35321.52308,-2842.188926
35321.53969,-2841.839268
35321.55567,-2841.48987
35321.57102,-2841.14073
35321.58576,-2840.791848
35321.59988,-2840.443221
35321.61341,-2840.09485
35321.62635,-2839.746733
35321.63872,-2839.398869
35321.65053,-2839.051256
35321.66179,-2838.703894
35321.67253,-2838.35678
35321.68274,-2838.009914
35321.69244,-2837.663292
35321.70165,-2837.316913
35321.71037,-2836.970776
35321.71863,-2836.624877
35321.72642,-2836.279214
35321.73376,-2835.933784
35321.74064,-2835.588586
35321.74708,-2835.243615
35321.75307,-2834.898869
35321.75862,-2834.554344
35321.76374,-2834.210038
35321.76843,-2833.865946
35321.77268,-2833.522064
35321.77649,-2833.178387
35321.77987,-2832.834912
35321.78281,-2832.491632
35321.78532,-2832.14854
35321.78739,-2831.805631
35321.78903,-2831.462896
35321.79024,-2831.120326
35321.79101,-2830.777914
35321.79134,-2830.435649
35321.79123,-2830.093518
35321.7907,-2829.751507
35321.78974,-2829.409598
35321.78835,-2829.067774
35321.78654,-2828.726017
35321.78432,-2828.384521
35321.7817,-2828.043423
35321.77868,-2827.702733
35321.77528,-2827.362458
35321.77151,-2827.0226
35321.76736,-2826.683154
35321.76287,-2826.344124
35321.75805,-2826.005539
35321.75291,-2825.6674
35321.74748,-2825.329559
35321.74175,-2824.991834
35321.73576,-2824.654096
35321.72951,-2824.316241
35321.72303,-2823.978148
35321.71633,-2823.639695
35321.70942,-2823.300767
35321.70231,-2822.961266
35321.69502,-2822.621108
35321.68756,-2822.280219
35321.67993,-2821.938537
35321.67215,-2821.596005
35321.66421,-2821.25257
35321.65614,-2820.908186
35321.64791,-2820.562811
35321.63954,-2820.216404
35321.63103,-2819.868928
35321.62239,-2819.520348
35321.61363,-2819.170634
35321.60474,-2818.819754
35321.59574,-2818.467681
35321.58662,-2818.114389
35321.57738,-2817.759854
35321.56804,-2817.404053
35321.55859,-2817.046966
35321.54902,-2816.688572
35321.53934,-2816.328854
35321.52954,-2815.967794
35321.51963,-2815.605377
35321.5096,-2815.241587
35321.49944,-2814.876412
35321.48915,-2814.509837
35321.47873,-2814.141851
35321.46817,-2813.772443
35321.45747,-2813.401602
35321.44664,-2813.029317
35321.43566,-2812.655581
35321.42455,-2812.280384
35321.41329,-2811.903718
35321.4019,-2811.525576
35321.39038,-2811.145951
35321.37872,-2810.764837
35321.36693,-2810.382228
35321.355,-2809.998119
35321.34293,-2809.612506
35321.33074,-2809.225385
35321.31842,-2808.836754
35321.30598,-2808.446611
35321.29341,-2808.054954
35321.28071,-2807.661785
35321.2679,-2807.267103
35321.25497,-2806.87091
35321.24192,-2806.473207
35321.22875,-2806.073997
35321.21547,-2805.673283
35321.20207,-2805.271067
35321.18856,-2804.867353
35321.17495,-2804.462144
35321.16122,-2804.055442
35321.14738,-2803.646885
35321.13342,-2803.236007
35321.11935,-2802.822957
35321.1052,-2802.407867
35321.09096,-2801.990848
35321.07664,-2801.571991
35321.06225,-2801.151374
35321.0478,-2800.729068
35321.0333,-2800.305133
35321.01874,-2799.879626
35321.00413,-2799.452597
35320.98946,-2799.024093
35320.97474,-2798.59416
35320.95997,-2798.162839
35320.94514,-2797.730173
35320.93026,-2797.296203
35320.91532,-2796.86097
35320.90032,-2796.424517
35320.88526,-2795.986885
35320.87014,-2795.548119
35320.85496,-2795.108262
35320.83972,-2794.667361
35320.82442,-2794.22546
35320.80907,-2793.782605
35320.79367,-2793.338843
35320.77821,-2792.894219
35320.7627,-2792.448779
35320.74713,-2792.002567
35320.73152,-2791.555627
35320.71587,-2791.108001
35320.70018,-2790.65973
35320.68444,-2790.210855
35320.66867,-2789.761415
35320.65287,-2789.311447
35320.63704,-2788.860989
35320.62119,-2788.410075
35320.60531,-2787.958739
35320.58942,-2787.507016
35320.5735,-2787.054939
35320.55757,-2786.60254
35320.54162,-2786.149852
35320.52567,-2785.696905
35320.50971,-2785.243731
35320.49375,-2784.790357
35320.47779,-2784.336991
35320.46184,-2783.883749
35320.44587,-2783.43034
35320.42991,-2782.976784
35320.41393,-2782.523105
35320.39795,-2782.069329
35320.38197,-2781.615478
35320.36598,-2781.161573
35320.34998,-2780.707633
35320.33398,-2780.253674
35320.31798,-2779.799712
35320.30198,-2779.345761
35320.28598,-2778.89183
35320.26998,-2778.437931
35320.25399,-2777.984073
35320.23801,-2777.530264
35320.22203,-2777.07651
35320.20608,-2776.622818
35320.19014,-2776.169194
35320.17423,-2775.715644
35320.15834,-2775.262171
35320.14249,-2774.808781
35320.12666,-2774.355477
35320.11086,-2773.902264
35320.0951,-2773.449146
35320.07937,-2772.996124
35320.06368,-2772.543204
35320.04803,-2772.090387
35320.03242,-2771.637676
35320.01685,-2771.185075
35320.00133,-2770.732585
35319.98585,-2770.280209
35319.97043,-2769.82795
35319.95505,-2769.37581
35319.93974,-2768.923791
35319.92449,-2768.471894
35319.90931,-2768.020123
35319.89422,-2767.568478
35319.8792,-2767.116963
35319.86428,-2766.665577
35319.84946,-2766.214324
35319.83474,-2765.763204
35319.82013,-2765.312219
35319.80563,-2764.861371
35319.79125,-2764.410661
35319.77699,-2763.960091
35319.76285,-2763.509663
35319.74884,-2763.059376
35319.73496,-2762.609234
35319.7212,-2762.159237
35319.70757,-2761.709387
35319.69406,-2761.259685
35319.68067,-2760.810132
35319.66741,-2760.360731
35319.65427,-2759.911481
35319.64124,-2759.462385
35319.62834,-2759.013444
35319.61555,-2758.564658
35319.60287,-2758.116029
35319.5903,-2757.667559
35319.57783,-2757.219248
35319.56548,-2756.771098
35319.55322,-2756.323109
35319.54107,-2755.875282
35319.52902,-2755.427619
35319.51707,-2754.98012
35319.50522,-2754.532786
35319.49347,-2754.085619
35319.48181,-2753.638618
35319.47026,-2753.191786
35319.4588,-2752.745121
35319.44744,-2752.298626
35319.43617,-2751.852301
35319.42501,-2751.406147
35319.41395,-2750.960163
35319.40301,-2750.514351
35319.39218,-2750.068711
35319.38147,-2749.623244
35319.3709,-2749.17795
35319.36048,-2748.732829
35319.3502,-2748.287882
35319.34007,-2747.843109
35319.3301,-2747.398511
35319.3203,-2746.954087
35319.31067,-2746.509839
35319.30121,-2746.065767
35319.29193,-2745.62187
35319.28282,-2745.17815
35319.2739,-2744.734606
35319.26516,-2744.29124
35319.2566,-2743.84805
35319.24821,-2743.405039
35319.24001,-2742.962205
35319.23198,-2742.51955
35319.22412,-2742.077073
35319.21644,-2741.634776
35319.20893,-2741.192657
35319.20159,-2740.750719
35319.19441,-2740.308961
35319.18741,-2739.867383
35319.18058,-2739.425986
35319.17391,-2738.984769
35319.16741,-2738.543734
35319.16107,-2738.10288
35319.15491,-2737.662207
35319.14891,-2737.221715
35319.14308,-2736.781405
35319.13742,-2736.341276
35319.13194,-2735.901327
35319.12662,-2735.461559
35319.12145,-2735.02197
35319.11643,-2734.58256
35319.11156,-2734.143326
35319.10682,-2733.704268
35319.10221,-2733.265382
35319.09771,-2732.826667
35319.09331,-2732.38812
35319.08901,-2731.949736
35319.08479,-2731.511512
35319.08066,-2731.073444
35319.07658,-2730.635526
35319.07257,-2730.197753
35319.06861,-2729.760118
35319.06469,-2729.322615
35319.06081,-2728.885235
35319.05695,-2728.44797
35319.05312,-2728.010809
35319.0493,-2727.573738
35319.04548,-2727.136738
35319.04167,-2726.699786
35319.03785,-2726.262854
35319.03402,-2725.825911
35319.03017,-2725.388923
35319.02631,-2724.951855
35319.02243,-2724.514668
35319.01853,-2724.077325
35319.01461,-2723.639787
35319.01066,-2723.202012
35319.0067,-2722.763958
35319.00273,-2722.325581
35318.99874,-2721.886834
35318.99474,-2721.44767
35318.99073,-2721.008041
35318.98672,-2720.567894
35318.9827,-2720.127179
35318.97868,-2719.685842
35318.97466,-2719.243831
35318.97064,-2718.801091
35318.96661,-2718.35757
35318.96257,-2717.913218
35318.95854,-2717.467985
35318.9545,-2717.021825
35318.95046,-2716.574695
35318.94641,-2716.126551
35318.94236,-2715.677354
35318.93829,-2715.227067
35318.93421,-2714.775652
35318.93012,-2714.323076
35318.92601,-2713.869305
35318.92187,-2713.41431
35318.91772,-2712.95806
35318.91355,-2712.500527
35318.90936,-2712.041686
35318.90515,-2711.58151
35318.90093,-2711.119994
35318.89669,-2710.658224
35318.89244,-2710.196572
35318.88818,-2709.734687
35318.88389,-2709.272316
35318.87959,-2708.809195
35318.87526,-2708.345067
35318.87091,-2707.879718
35318.86654,-2707.412979
35318.86215,-2706.944723
35318.85774,-2706.474847
35318.85331,-2706.00327
35318.84886,-2705.529926
35318.84438,-2705.054761
35318.83988,-2704.577728
35318.83535,-2704.098787
35318.8308,-2703.617906
35318.82622,-2703.135057
35318.82161,-2702.650216
35318.81697,-2702.162833
35318.81227,-2701.672228
35318.80753,-2701.178622
35318.80275,-2700.682201
35318.79794,-2700.183121
35318.79308,-2699.681507
35318.7882,-2699.178494
